FID,ASS,Name,Kurzname,Haltestellenbereich,Koordinate,Betriebsbereich,Linien
haltestellen.fid-62cca9c6_1651d8457bd_6dc6,76121,Zündorf Olefsgasse,ZUO,761,POINT (7.0410300671 50.8634300225),BUS,164
haltestellen.fid-62cca9c6_1651d8457bd_6dc7,76221,Zündorf Ranzeler Str.,ZUR,762,POINT (7.0370500313 50.8606399926),BUS,164
haltestellen.fid-62cca9c6_1651d8457bd_6dc8,76321,Oberzündorf,OZD,763,POINT (7.0328600429 50.8602600368),BUS,164 167
haltestellen.fid-62cca9c6_1651d8457bd_6dc9,76322,Oberzündorf,OZD,763,POINT (7.0330500684 50.8603199914),BUS,164
haltestellen.fid-62cca9c6_1651d8457bd_6dca,76421,Porz-Langel Nord,LAN,764,POINT (7.0250900201 50.8560900159),BUS,164 167
haltestellen.fid-62cca9c6_1651d8457bd_6dcb,76422,Porz-Langel Nord,LAN,764,POINT (7.0253000683 50.8561899849),BUS,164
haltestellen.fid-62cca9c6_1651d8457bd_6dcc,76521,Porz-Langel Mühle,LAM,765,POINT (7.0182800188 50.8527800276),BUS,164 167
haltestellen.fid-62cca9c6_1651d8457bd_6dcd,76522,Porz-Langel Mühle,LAM,765,POINT (7.0182200419 50.8527000431),BUS,164
haltestellen.fid-62cca9c6_1651d8457bd_6dce,76621,Porz-Langel Zur Eiche,LAE,766,POINT (7.0096299842 50.8485699917),BUS,164 167
haltestellen.fid-62cca9c6_1651d8457bd_6dcf,76622,Porz-Langel Zur Eiche,LAE,766,POINT (7.0097399482 50.8486900467),BUS,164
haltestellen.fid-62cca9c6_1651d8457bd_6dd0,76721,Porz-Langel Kirche,LGK,767,POINT (7.0075300621 50.8446300115),BUS,164 167
haltestellen.fid-62cca9c6_1651d8457bd_6dd1,76722,Porz-Langel Kirche,LGK,767,POINT (7.0076799345 50.8449800032),BUS,164
haltestellen.fid-62cca9c6_1651d8457bd_6dd2,76821,Schadowstr.,SCA,768,POINT (6.9275121838 50.9534830923),BUS,142
haltestellen.fid-62cca9c6_1651d8457bd_6dd3,76822,Schadowstr.,SCA,768,POINT (6.9277863219 50.9536518252),BUS,142
haltestellen.fid-62cca9c6_1651d8457bd_6dd4,76921,Methweg,MET,769,POINT (6.9357651638 50.9568246124),BUS,142
haltestellen.fid-62cca9c6_1651d8457bd_6dd5,76922,Methweg,MET,769,POINT (6.9355830351 50.9568471143),BUS,142
haltestellen.fid-62cca9c6_1651d8457bd_6dd6,77021,Schirmerstr.,SCI,770,POINT (6.9299938256 50.9544646311),BUS,142
haltestellen.fid-62cca9c6_1651d8457bd_6dd7,77022,Schirmerstr.,SCI,770,POINT (6.9294693649 50.9544525429),BUS,142
haltestellen.fid-62cca9c6_1651d8457bd_6dd8,77121,Mechternstr.,MEC,771,POINT (6.9186454597 50.942645757),BUS,142
haltestellen.fid-62cca9c6_1651d8457bd_6dd9,77122,Mechternstr.,MEC,771,POINT (6.918663986 50.9426134398),BUS,142
haltestellen.fid-62cca9c6_1651d8457bd_6dda,77221,Pettenkoferstr.,PTT,772,POINT (6.9340360271 50.9560635533),BUS,142
haltestellen.fid-62cca9c6_1651d8457bd_6ddb,77222,Pettenkoferstr.,PTT,772,POINT (6.9338880561 50.9561924237),BUS,142
haltestellen.fid-62cca9c6_1651d8457bd_6ddc,77321,Mülhauser Str.,MHA,773,POINT (6.9297721757 50.9749888778),BUS,121 140
haltestellen.fid-62cca9c6_1651d8457bd_6ddd,77322,Mülhauser Str.,MHA,773,POINT (6.9295781803 50.9750074729),BUS,121 140
haltestellen.fid-62cca9c6_1651d8457bd_6dde,77421,Escher See,EHS,774,POINT (6.868894354 51.0071860972),BUS,125
haltestellen.fid-62cca9c6_1651d8457bd_6ddf,77422,Escher See,EHS,774,POINT (6.8690964008 51.006731011),BUS,125
haltestellen.fid-62cca9c6_1651d8457bd_6de0,77521,Am Braunsacker,ABR,775,POINT (6.8621229871 51.0118146594),BUS,125
haltestellen.fid-62cca9c6_1651d8457bd_6de1,77522,Am Braunsacker,ABR,775,POINT (6.8612532167 51.0122196446),BUS,125
haltestellen.fid-62cca9c6_1651d8457bd_6de2,77721,Reiherstr.,REH,777,POINT (6.960236319 50.8757160734),BUS,131 132
haltestellen.fid-62cca9c6_1651d8457bd_6de3,77722,Reiherstr.,REH,777,POINT (6.960236319 50.8757160734),BUS,131 132
haltestellen.fid-62cca9c6_1651d8457bd_6de4,77821,Stolberger Str.,SBS,778,POINT (6.9048863742 50.9419262856),BUS,140
haltestellen.fid-62cca9c6_1651d8457bd_6de5,77822,Stolberger Str.,SBS,778,POINT (6.9049081639 50.9420305553),BUS,140
haltestellen.fid-62cca9c6_1651d8457bd_6de6,77921,Buchforst S-Bahn,BFO,779,POINT (7.0044418349 50.9534404001),BUS,159
haltestellen.fid-62cca9c6_1651d8457bd_6de7,77922,Buchforst S-Bahn,BFO,779,POINT (7.0042843596 50.9535532773),BUS,159
haltestellen.fid-62cca9c6_1651d8457bd_6de8,78021,Rodenkirchen Bismarckstr.,BCK,780,POINT (7.0085071598 50.8907177375),BUS,135
haltestellen.fid-62cca9c6_1651d8457bd_6de9,78121,Gewerbegebiet Pesch Nord,GPN,781,POINT (6.8746305075 51.0045282759),BUS,125
haltestellen.fid-62cca9c6_1651d8457bd_6dea,78122,Gewerbegebiet Pesch Nord,GPN,781,POINT (6.87450961 51.0045941586),BUS,125
haltestellen.fid-62cca9c6_1651d8457bd_6deb,78321,Bonntor,BON,783,POINT (6.9620359117 50.9145185321),BUS,106
haltestellen.fid-62cca9c6_1651d8457bd_6dec,78322,Bonntor,BON,783,POINT (6.9624316818 50.9143366622),BUS,106
haltestellen.fid-62cca9c6_1651d8457bd_6ded,78421,Beuelsweg Nord,BLN,784,POINT (6.9589411168 50.9632996993),BUS,186
haltestellen.fid-62cca9c6_1651d8457bd_6dee,78621,Indianapolis-Str.,INS,786,POINT (6.8416592615 50.9681666935),BUS,145
haltestellen.fid-62cca9c6_1651d8457bd_6def,78622,Indianapolis-Str.,INS,786,POINT (6.8417004736 50.9681472192),BUS,145
haltestellen.fid-62cca9c6_1651d8457bd_6df0,78721,Am Schildchen,ASN,787,POINT (7.0699562319 50.9455178601),BUS,187
haltestellen.fid-62cca9c6_1651d8457bd_6df1,78722,Am Schildchen,ASN,787,POINT (7.0699562319 50.9455178601),BUS,187
haltestellen.fid-62cca9c6_1651d8457bd_6df2,78821,August-Horch-Str.,AHO,788,POINT (7.0510648843 50.9092080865),BUS,152
haltestellen.fid-62cca9c6_1651d8457bd_6df3,78822,August-Horch-Str.,AHO,788,POINT (7.0508718277 50.9091268873),BUS,152
haltestellen.fid-62cca9c6_1651d8457bd_6df4,78921,Trifelsstr.,TRS,789,POINT (6.9340260482 50.9726580327),BUS,121
haltestellen.fid-62cca9c6_1651d8457bd_6df5,78922,Trifelsstr.,TRS,789,POINT (6.9339621629 50.9726274927),BUS,121
haltestellen.fid-62cca9c6_1651d8457bd_6df6,79021,Hansestr. West,HAW,790,POINT (7.0544776647 50.9119055733),BUS,152
haltestellen.fid-62cca9c6_1651d8457bd_6df7,79022,Hansestr. West,HAW,790,POINT (7.0543110909 50.9118916444),BUS,152
haltestellen.fid-62cca9c6_1651d8457bd_6df8,79121,Weiden Einkaufszentrum,EKC,791,POINT (6.8354692786 50.9380515341),BUS,141 143 145 149
haltestellen.fid-62cca9c6_1651d8457bd_6df9,79221,Cheruskerstr.,CHE,792,POINT (7.0552470615 50.9005499964),BUS,152
haltestellen.fid-62cca9c6_1651d8457bd_6dfa,79222,Cheruskerstr.,CHE,792,POINT (7.0550941338 50.9007999913),BUS,152
haltestellen.fid-62cca9c6_1651d8457bd_6dfb,79321,Im Wichemshof,IWH,793,POINT (6.8502973773 51.0435566203),BUS,120
haltestellen.fid-62cca9c6_1651d8457bd_6dfc,79421,Dünnwald Waldbad,PBW,794,POINT (7.0545476753 50.9985751691),BUS,154
haltestellen.fid-62cca9c6_1651d8457bd_6dfd,79422,Dünnwald Waldbad,PBW,794,POINT (7.0545476753 50.9985751691),BUS,154
haltestellen.fid-62cca9c6_1651d8457bd_6dfe,79521,Im Wirtskamp,IWK,795,POINT (7.0518560527 50.9981407912),BUS,154
haltestellen.fid-62cca9c6_1651d8457bd_6dff,79522,Im Wirtskamp,IWK,795,POINT (7.0517887872 50.9981610739),BUS,154
haltestellen.fid-62cca9c6_1651d8457bd_6e00,79921,TÜV-Akademie,TAK,799,POINT (6.9941280323 50.9246049718),BUS,196
haltestellen.fid-62cca9c6_1651d8457bd_6e01,80021,Mülheimer Ring,MHR,800,POINT (7.0207230888 50.9645274875),BUS,159
haltestellen.fid-62cca9c6_1651d8457bd_6e02,80022,Mülheimer Ring,MHR,800,POINT (7.0223418113 50.9649138528),BUS,159
haltestellen.fid-62cca9c6_1651d8457bd_6e03,80121,Imbacher Weg,IMB,801,POINT (7.0408149942 50.9941263578),BUS,154 155 157
haltestellen.fid-62cca9c6_1651d8457bd_6e04,80122,Imbacher Weg,IMB,801,POINT (7.0408915652 50.9940136934),BUS,154 155 157
haltestellen.fid-62cca9c6_1651d8457bd_6e05,80321,Birkenweg Schleife,BSS,803,POINT (7.041532455 50.9842886868),BUS,
haltestellen.fid-62cca9c6_1651d8457bd_6e06,80421,Zur Abtei,ZAB,804,POINT (6.8323098909 50.9596699195),BUS,149
haltestellen.fid-62cca9c6_1651d8457bd_6e07,80521,Talweg,TAW,805,POINT (7.0530499984 50.903627797),BUS,152
haltestellen.fid-62cca9c6_1651d8457bd_6e08,80522,Talweg,TAW,805,POINT (7.05286301 50.9037118266),BUS,152
haltestellen.fid-62cca9c6_1651d8457bd_6e09,80621,Thermalbad,TBS,806,POINT (6.9818712335 50.9501357674),BUS,150 260
haltestellen.fid-62cca9c6_1651d8457bd_6e0a,80622,Thermalbad,TBS,806,POINT (6.9821933962 50.9502582544),BUS,150 260
haltestellen.fid-62cca9c6_1651d8457bd_6e0b,80721,Zum Neuen Kreuz,ZNK,807,POINT (6.8363998902 50.9612299579),BUS,149
haltestellen.fid-62cca9c6_1651d8457bd_6e0c,80821,Rosmarinweg,ROW,808,POINT (6.840769963 50.9629599785),BUS,149
haltestellen.fid-62cca9c6_1651d8457bd_6e0d,80921,Palmenhof,PAM,809,POINT (6.8426099902 50.9649800201),BUS,149
haltestellen.fid-62cca9c6_1651d8457bd_6e0e,81021,Arenzhof,ARH,810,POINT (6.9002513607 51.0416180132),BUS,120
haltestellen.fid-62cca9c6_1651d8457bd_6e0f,81022,Arenzhof,ARH,810,POINT (6.9008225969 51.0409105821),BUS,120 123
haltestellen.fid-62cca9c6_1651d8457bd_6e10,81121,Weilerweg,WLW,811,POINT (6.8867166451 51.0198471154),BUS,125 126
haltestellen.fid-62cca9c6_1651d8457bd_6e11,81122,Weilerweg,WLW,811,POINT (6.8865380088 51.019890291),BUS,125 126
haltestellen.fid-62cca9c6_1651d8457bd_6e12,81221,Arthur-Hantzsch-Str.,AHS,812,POINT (6.9896710075 50.9998930608),BUS,151 152 156
haltestellen.fid-62cca9c6_1651d8457bd_6e13,81222,Arthur-Hantzsch-Str.,AHS,812,POINT (6.9894888469 51.0000349926),BUS,151 152
haltestellen.fid-62cca9c6_1651d8457bd_6e14,81321,Stammheim S-Bahn,BFS,813,POINT (7.0005268174 50.989781067),BUS,151 152 153 155
haltestellen.fid-62cca9c6_1651d8457bd_6e15,81322,Stammheim S-Bahn,BFS,813,POINT (7.0008952592 50.9897625522),BUS,151 152 153 155 156
haltestellen.fid-62cca9c6_1651d8457bd_6e16,81421,Chempark S-Bahn,BAS,814,POINT (6.9957597331 51.0112482017),BUS,151 152
haltestellen.fid-62cca9c6_1651d8457bd_6e17,81422,Chempark S-Bahn,BAS,814,POINT (6.9952805242 51.0113749722),BUS,151 152
haltestellen.fid-62cca9c6_1651d8457bd_6e18,81521,Osterather Str.,ORR,815,POINT (6.9393081734 50.9583310599),BUS,127
haltestellen.fid-62cca9c6_1651d8457bd_6e19,81522,Osterather Str.,ORR,815,POINT (6.9394363308 50.9585596948),BUS,127
haltestellen.fid-62cca9c6_1651d8457bd_6e1a,81621,Trimbornstr.,TRI,816,POINT (6.9980557383 50.9350252672),BUS,159
haltestellen.fid-62cca9c6_1651d8457bd_6e1b,81622,Trimbornstr.,TRI,816,POINT (6.9972830317 50.9350880101),BUS,159
haltestellen.fid-62cca9c6_1651d8457bd_6e1c,81721,Leopold-Gmelin-Str.,LGM,817,POINT (6.9863910481 51.0010663486),BUS,151 152 156
haltestellen.fid-62cca9c6_1651d8457bd_6e1d,81722,Leopold-Gmelin-Str.,LGM,817,POINT (6.9860701161 51.0011934713),BUS,151 152
haltestellen.fid-62cca9c6_1651d8457bd_6e1e,81811,Nesselrodestr.,NRO,818,POINT (6.9688902189 50.977322882),STRAB,16
haltestellen.fid-62cca9c6_1651d8457bd_6e1f,81812,Nesselrodestr.,NRO,818,POINT (6.9689007365 50.9768011604),STRAB,16
haltestellen.fid-62cca9c6_1651d8457bd_6e20,81921,Sprengelstr.,SPE,819,POINT (6.9689110745 50.9690657622),BUS,140
haltestellen.fid-62cca9c6_1651d8457bd_6e21,81922,Sprengelstr.,SPE,819,POINT (6.969246546 50.9683270077),BUS,140
haltestellen.fid-62cca9c6_1651d8457bd_6e22,82021,Niehler Kirchweg,NIK,820,POINT (6.9548917624 50.9741446214),BUS,147
haltestellen.fid-62cca9c6_1651d8457bd_6e23,82022,Niehler Kirchweg,NIK,820,POINT (6.9552442115 50.9742510738),BUS,147
haltestellen.fid-62cca9c6_1651d8457bd_6e24,82121,Gauweg,GWG,821,POINT (7.0272666393 50.9625199508),BUS,159
haltestellen.fid-62cca9c6_1651d8457bd_6e25,82122,Gauweg,GWG,821,POINT (7.0274649518 50.9625888649),BUS,159
haltestellen.fid-62cca9c6_1651d8457bd_6e26,82221,Pasteurstr.,PAS,822,POINT (6.9771388956 50.9715332861),BUS,140
haltestellen.fid-62cca9c6_1651d8457bd_6e27,82222,Pasteurstr.,PAS,822,POINT (6.9767805877 50.9715249198),BUS,140
haltestellen.fid-62cca9c6_1651d8457bd_6e28,82321,Göttinger Str.,GOT,823,POINT (6.8393171578 50.9356402334),BUS,143
haltestellen.fid-62cca9c6_1651d8457bd_6e29,82322,Göttinger Str.,GOT,823,POINT (6.8392652958 50.9356843329),BUS,143
haltestellen.fid-62cca9c6_1651d8457bd_6e2a,82421,St. Vinzenz-Hospital,SVH,824,POINT (6.9465524697 50.965459341),BUS,147
haltestellen.fid-62cca9c6_1651d8457bd_6e2b,82422,St. Vinzenz-Hospital,SVH,824,POINT (6.9468165832 50.9653805237),BUS,147
haltestellen.fid-62cca9c6_1651d8457bd_6e2c,82521,Wilhelmstr.,WIL,825,POINT (6.9504124721 50.9626768667),BUS,147
haltestellen.fid-62cca9c6_1651d8457bd_6e2d,82522,Wilhelmstr.,WIL,825,POINT (6.9526310132 50.9613752734),BUS,147
haltestellen.fid-62cca9c6_1651d8457bd_6e2e,82621,Cranachstr.,CRA,826,POINT (6.9540973244 50.9611540984),BUS,147
haltestellen.fid-62cca9c6_1651d8457bd_6e2f,82622,Cranachstr.,CRA,826,POINT (6.9547891415 50.9612161342),BUS,186
haltestellen.fid-62cca9c6_1651d8457bd_6e30,82623,Cranachstr.,CRA,826,POINT (6.954807673 50.9611638455),BUS,186
haltestellen.fid-62cca9c6_1651d8457bd_6e31,82721,Beuelsweg,BLW,827,POINT (6.958695826 50.9622644594),BUS,186
haltestellen.fid-62cca9c6_1651d8457bd_6e32,82821,Kuenstr.,KUN,828,POINT (6.963142311 50.9613494762),BUS,186
haltestellen.fid-62cca9c6_1651d8457bd_6e33,82921,Schneider-Clauss-Str.,SCS,829,POINT (6.9590416917 50.9611416123),BUS,186
haltestellen.fid-62cca9c6_1651d8457bd_6e34,82922,Schneider-Clauss-Str.,SCS,829,POINT (6.9590416917 50.9611416123),BUS,186
haltestellen.fid-62cca9c6_1651d8457bd_6e35,83011,Bahnstr.,BAH,830,POINT (6.8456247841 50.9381000908),STRAB,1
haltestellen.fid-62cca9c6_1651d8457bd_6e36,83012,Bahnstr.,BAH,830,POINT (6.8447427895 50.9381747377),STRAB,1
haltestellen.fid-62cca9c6_1651d8457bd_6e37,83121,Klinikum Merheim,KMH,831,POINT (7.04922221 50.9391113411),BUS,158
haltestellen.fid-62cca9c6_1651d8457bd_6e38,83122,Klinikum Merheim,KMH,831,POINT (7.0492985061 50.939033112),BUS,158
haltestellen.fid-62cca9c6_1651d8457bd_6e39,83221,Auf dem Streitacker,ADS,832,POINT (7.0562330452 50.906533835),BUS,152
haltestellen.fid-62cca9c6_1651d8457bd_6e3a,83222,Auf dem Streitacker,ADS,832,POINT (7.0565880147 50.9067438133),BUS,152
haltestellen.fid-62cca9c6_1651d8457bd_6e3b,83321,Lessingstr.,LES,833,POINT (6.9151367923 50.9558232833),BUS,141 143
haltestellen.fid-62cca9c6_1651d8457bd_6e3c,83322,Lessingstr.,LES,833,POINT (6.9151168702 50.955765727),BUS,141 143
haltestellen.fid-62cca9c6_1651d8457bd_6e3d,83421,Marienstr.,MRS,834,POINT (6.90810921 50.9586046417),BUS,141 143
haltestellen.fid-62cca9c6_1651d8457bd_6e3e,83422,Marienstr.,MRS,834,POINT (6.9085421476 50.9583313418),BUS,141 143
haltestellen.fid-62cca9c6_1651d8457bd_6e3f,83521,Bf Ehrenfeld,BFE,835,POINT (6.9188360784 50.952433061),BUS,141 142 143
haltestellen.fid-62cca9c6_1651d8457bd_6e40,83522,Bf Ehrenfeld,BFE,835,POINT (6.9189388707 50.9520221682),BUS,141 142 143
haltestellen.fid-62cca9c6_1651d8457bd_6e41,83621,Takustr.,TKU,836,POINT (6.9114916851 50.9573041671),BUS,141 143
haltestellen.fid-62cca9c6_1651d8457bd_6e42,83622,Takustr.,TKU,836,POINT (6.9120466465 50.9570399624),BUS,141 143
haltestellen.fid-62cca9c6_1651d8457bd_6e43,83721,Zonser Str.,ZOS,837,POINT (6.949213392 50.9587852625),BUS,127 142
haltestellen.fid-62cca9c6_1651d8457bd_6e44,83722,Zonser Str.,ZOS,837,POINT (6.9501511765 50.9597093801),BUS,127 142
haltestellen.fid-62cca9c6_1651d8457bd_6e45,83822,Friedrich-Karl-Str./Neusser Str.,FKN,838,POINT (6.9494631077 50.9751042898),BUS,121 140
haltestellen.fid-62cca9c6_1651d8457bd_6e46,83823,Friedrich-Karl-Str./Neusser Str.,FKN,838,POINT (6.9494896652 50.9751999098),BUS,121 140
haltestellen.fid-62cca9c6_1651d8457bd_6e47,83921,Stommeler Str.,SOM,839,POINT (6.912408027 50.9989616951),BUS,121 127 139
haltestellen.fid-62cca9c6_1651d8457bd_6e48,83922,Stommeler Str.,SOM,839,POINT (6.9121902934 50.9989605909),BUS,121 127 139
haltestellen.fid-62cca9c6_1651d8457bd_6e49,84021,Immendorf Schule,IMS,840,POINT (6.9623095919 50.8563288886),BUS,135
haltestellen.fid-62cca9c6_1651d8457bd_6e4a,84022,Immendorf Schule,IMS,840,POINT (6.9623472022 50.856303823),BUS,135
haltestellen.fid-62cca9c6_1651d8457bd_6e4b,84121,Am Nordpark,ANP,841,POINT (6.9330212951 51.003223067),BUS,122
haltestellen.fid-62cca9c6_1651d8457bd_6e4c,84122,Am Nordpark,ANP,841,POINT (6.9331946276 51.0028446214),BUS,122
haltestellen.fid-62cca9c6_1651d8457bd_6e4d,84221,Gisbertstr.,GIS,842,POINT (6.9921052095 50.9873135123),BUS,155
haltestellen.fid-62cca9c6_1651d8457bd_6e4e,84321,LVR-Klinik,LVR,843,POINT (7.0520099387 50.9361599441),BUS,158
haltestellen.fid-62cca9c6_1651d8457bd_6e4f,84322,LVR-Klinik,LVR,843,POINT (7.0520099387 50.9361599441),BUS,158
haltestellen.fid-62cca9c6_1651d8457bd_6e50,84621,Wiso-Fakultät,WFA,846,POINT (6.9288832155 50.9310388528),BUS,136 146
haltestellen.fid-62cca9c6_1651d8457bd_6e51,84622,Wiso-Fakultät,WFA,846,POINT (6.9294887587 50.9310971726),BUS,136 146
haltestellen.fid-62cca9c6_1651d8457bd_6e52,84721,Lindenweg,LIW,847,POINT (6.962254569 50.8812030458),BUS,132
haltestellen.fid-62cca9c6_1651d8457bd_6e53,84722,Lindenweg,LIW,847,POINT (6.9623127167 50.8810824645),BUS,132
haltestellen.fid-62cca9c6_1651d8457bd_6e54,84921,Franziska-Anneke-Str.,FAS,849,POINT (6.9144310986 50.9718160163),BUS,127
haltestellen.fid-62cca9c6_1651d8457bd_6e55,84922,Franziska-Anneke-Str.,FAS,849,POINT (6.913794948 50.9724260317),BUS,127
haltestellen.fid-62cca9c6_1651d8457bd_6e56,85022,Prälat-van-Acken-Str.,PVA,850,POINT (6.8968313926 50.92511135),BUS,136
haltestellen.fid-62cca9c6_1651d8457bd_6e57,85222,Am Serviesberg,AVB,852,POINT (6.8794071446 50.9419699629),BUS,141 143
haltestellen.fid-62cca9c6_1651d8457bd_6e58,85322,Morsestr.,MOR,853,POINT (6.9226970718 51.0378332703),BUS,121
haltestellen.fid-62cca9c6_1651d8457bd_6e59,85422,Marconistr.,MAC,854,POINT (6.9284821036 51.0339741938),BUS,121
haltestellen.fid-62cca9c6_1651d8457bd_6e5a,85522,Feldkasseler Weg,FKW,855,POINT (6.9237943513 51.0343068405),BUS,121
haltestellen.fid-62cca9c6_1651d8457bd_6e5b,85524,Feldkasseler Weg,FKW,855,POINT (6.9233725661 51.0352608574),BUS,121
haltestellen.fid-62cca9c6_1651d8457bd_6e5c,85621,Florenzer Str.,FLZ,856,POINT (6.8935192604 51.0228082353),BUS,121
haltestellen.fid-62cca9c6_1651d8457bd_6e5d,85622,Florenzer Str.,FLZ,856,POINT (6.8937082878 51.0228693838),BUS,121
haltestellen.fid-62cca9c6_1651d8457bd_6e5e,85721,Esch Friedhof,ESF,857,POINT (6.8590830678 51.0164185647),BUS,126
haltestellen.fid-62cca9c6_1651d8457bd_6e5f,85722,Esch Friedhof,ESF,857,POINT (6.8593662605 51.0168730844),BUS,126
haltestellen.fid-62cca9c6_1651d8457bd_6e60,85821,Marconistr. Ost,MCO,858,POINT (6.9292777941 51.0356777618),BUS,121
haltestellen.fid-62cca9c6_1651d8457bd_6e61,85921,Güterverkehrszentrum,GVZ,859,POINT (6.9208082958 50.8868566435),BUS,138
haltestellen.fid-62cca9c6_1651d8457bd_6e62,86021,Longericher Str./Etzelstr.,LET,860,POINT (6.9285360702 50.9782221534),BUS,140
haltestellen.fid-62cca9c6_1651d8457bd_6e63,86022,Longericher Str./Etzelstr.,LET,860,POINT (6.9286638837 50.9781832293),BUS,140
haltestellen.fid-62cca9c6_1651d8457bd_6e64,86121,Hugo-Junkers-Str.,HJS,861,POINT (6.9104382076 50.9873596971),BUS,121
haltestellen.fid-62cca9c6_1651d8457bd_6e65,86122,Hugo-Junkers-Str.,HJS,861,POINT (6.9099174053 50.9877971867),BUS,121
haltestellen.fid-62cca9c6_1651d8457bd_6e66,86221,Glashüttenstr.,GLA,862,POINT (7.060195559 50.8896149631),BUS,154
haltestellen.fid-62cca9c6_1651d8457bd_6e67,86222,Glashüttenstr.,GLA,862,POINT (7.0609055287 50.8884952625),BUS,154 165
haltestellen.fid-62cca9c6_1651d8457bd_6e68,86321,Klingerstr.,KLI,863,POINT (7.0625399613 50.8835888133),BUS,151 152 160 161 162 165 166 185
haltestellen.fid-62cca9c6_1651d8457bd_6e69,86322,Klingerstr.,KLI,863,POINT (7.0626260485 50.8837652605),BUS,151 152 160 161 162 166 185
haltestellen.fid-62cca9c6_1651d8457bd_6e6a,86421,Krieger-Straße,FVW,864,POINT (7.1106129798 50.8799885917),BUS,161
haltestellen.fid-62cca9c6_1651d8457bd_6e6b,86422,Krieger-Straße,FVW,864,POINT (7.1105504994 50.880043071),BUS,161
haltestellen.fid-62cca9c6_1651d8457bd_6e6c,86621,Bachemer Str.,BAE,866,POINT (6.9272316815 50.9300285826),BUS,142
haltestellen.fid-62cca9c6_1651d8457bd_6e6d,86622,Bachemer Str.,BAE,866,POINT (6.926486263 50.9307188398),BUS,142
haltestellen.fid-62cca9c6_1651d8457bd_6e6e,86821,Hopfenstr.,HPS,868,POINT (7.0547375003 50.9421102121),BUS,157
haltestellen.fid-62cca9c6_1651d8457bd_6e6f,86822,Hopfenstr.,HPS,868,POINT (7.0548804675 50.9421193395),BUS,157
haltestellen.fid-62cca9c6_1651d8457bd_6e70,87121,IKEA Godorf,KGW,871,POINT (6.9742490804 50.8611360915),BUS,135
haltestellen.fid-62cca9c6_1651d8457bd_6e71,87123,IKEA Godorf,KGW,871,POINT (6.9744831884 50.8612888244),BUS,135
haltestellen.fid-62cca9c6_1651d8457bd_6e72,87221,Bistritzer Str.,BSZ,872,POINT (6.8427316201 50.9314463892),BUS,143
haltestellen.fid-62cca9c6_1651d8457bd_6e73,87222,Bistritzer Str.,BSZ,872,POINT (6.8432616974 50.9312296281),BUS,143
haltestellen.fid-62cca9c6_1651d8457bd_6e74,87321,Wattstr.,WAT,873,POINT (7.000819567 50.9314966374),BUS,159
haltestellen.fid-62cca9c6_1651d8457bd_6e75,87322,Wattstr.,WAT,873,POINT (7.0009113734 50.9319610269),BUS,159
haltestellen.fid-62cca9c6_1651d8457bd_6e76,87421,Am Vorgebirgstor,AVT,874,POINT (6.9467798711 50.9151799402),BUS,142
haltestellen.fid-62cca9c6_1651d8457bd_6e77,87422,Am Vorgebirgstor,AVT,874,POINT (6.9461977942 50.9151034147),BUS,142
haltestellen.fid-62cca9c6_1651d8457bd_6e78,87521,Justizzentrum,JTZ,875,POINT (6.9379330566 50.9224030412),BUS,142
haltestellen.fid-62cca9c6_1651d8457bd_6e79,87522,Justizzentrum,JTZ,875,POINT (6.9381848844 50.9221463096),BUS,142
haltestellen.fid-62cca9c6_1651d8457bd_6e7a,87621,Südbahnhof > EFW,SBH,876,POINT (6.9376730361 50.9267377803),BUS,142
haltestellen.fid-62cca9c6_1651d8457bd_6e7b,87721,Am Leinacker,ALA,877,POINT (7.0624474036 50.9646446133),BUS,154
haltestellen.fid-62cca9c6_1651d8457bd_6e7c,87722,Am Leinacker,ALA,877,POINT (7.0622917993 50.9644891397),BUS,154
haltestellen.fid-62cca9c6_1651d8457bd_6e7d,87821,Heinz-Kühn-Str.,HKS,878,POINT (7.0598954667 50.9661838565),BUS,154
haltestellen.fid-62cca9c6_1651d8457bd_6e7e,87822,Heinz-Kühn-Str.,HKS,878,POINT (7.060448235 50.9662757809),BUS,154
haltestellen.fid-62cca9c6_1651d8457bd_6e7f,87921,Roteichenweg,REW,879,POINT (7.0678378646 50.9679944786),BUS,154
haltestellen.fid-62cca9c6_1651d8457bd_6e80,87922,Roteichenweg,REW,879,POINT (7.0682830334 50.9680030132),BUS,154
haltestellen.fid-62cca9c6_1651d8457bd_6e81,88021,Freiligrathstr.,FGS,880,POINT (6.9046671774 50.9196480289),BUS,146
haltestellen.fid-62cca9c6_1651d8457bd_6e82,88121,Weserpromenade,WEP,881,POINT (6.8882656524 51.0325089843),BUS,126
haltestellen.fid-62cca9c6_1651d8457bd_6e83,88122,Weserpromenade,WEP,881,POINT (6.8890982573 51.0329563609),BUS,126
haltestellen.fid-62cca9c6_1651d8457bd_6e84,88221,Neißestr.,NEI,882,POINT (6.8938962584 51.0299814126),BUS,126
haltestellen.fid-62cca9c6_1651d8457bd_6e85,88222,Neißestr.,NEI,882,POINT (6.8939279618 51.0300591503),BUS,126
haltestellen.fid-62cca9c6_1651d8457bd_6e86,88321,Havelstr.,HAV,883,POINT (6.8884916204 51.0270174528),BUS,126
haltestellen.fid-62cca9c6_1651d8457bd_6e87,88322,Havelstr.,HAV,883,POINT (6.8884193219 51.0270110194),BUS,126
